id_modalidade,descricao_modalidade,descricao_tipo,flg_tipo,isn_modalidade,descricao_justificativa
11209,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE MUNICÍPIO DE MARANGUAPE .RESOLVEM CELEBRAR O PRESENTE TERMO DE RESPONSABILIDADE PARA ATENDER O TRANSPORTE ESCOLAR DOS ALUNOS DO ENSINO FUNDAMENTAL, MÉDIO, EDUCAÇÃO DE JOVENS E ADULTOS, EDUCAÇÃO ESPECIAL, EDUCAÇÃO INDÍGENA, EDUCAÇÃO DO CAMPO (ESCOLAS DE ASSENTAMENTOS), REFERENTE A DIAS LETIVOS DO EXERCÍCIO DE 2020, EM QUE 200 (DUZENTOS) DIAS CORRESPONDEM À OBRIGATORIEDADE DO MÍNIMO DE DIAS DE EFETIVO TRABALHO ESCOLAR, EXPRESSO NO ARTIGO 24, DA LEI Nº 9.394/96-LDB, E 15 (QUINZE) DIAS, QUE CORRESPONDEM AO PERÍODO DE PRORROGAÇÃO DE ESTUDOS (RECUPERAÇÃO FINAL) INCLUINDO ATIVIDADES EXTRACLASSE DEFINIDO PELA ESCOLA, NOS TERMOS DA RESOLUÇÃO DO CONSELHO ESTADUAL DE EDUCAÇÃO Nº 384/2004 REGIDO PELA LEI Nº 9.394/1996, CONTIDOS NO ARTIGO 24, INCISO V, LETRA ¿E¿, NO ARTIGO 12, INCISO V, E NO ARTIGO 13, INCISO IV. LEI ESTADUAL Nº 14.025, DE 17 DE DEZEMBRO DE 2007 (DOE DE 19/12/2007) QUE, INSTITUI O PROGRAMA ESTADUAL DE APOIO AO TRANSPORTE ESCOLAR, QUE TEM O OBJETIVO DE OFERECER AOS MUNICÍPIOS ASSISTÊNCIA FINANCEIRA EM CARÁTER SUPLEMENTAR PARA GARANTIA DA OFERTA DE TRANSPORTE AOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA, COM PRIORIDADE PARA OS RESIDENTES EM ÁREA RURAL, DO DECRETO Nº 29.239, DE 17 DE MARÇO DE 2008 (DOE DE 18/03/2008), QUE REGULAMENTA A MENCIONADA LEI, SEGUNDO O QUAL O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO, DO PONTO DE EMBARQUE À UNIDADE ESCOLAR, E VICE-VERSA, SERÁ EXECUTADO PELO ESTADO DO CEARÁ, PREFERENCIALMENTE, DE FORMA INDIRETA, ATRAVÉS DO MUNICÍPIO DO ALUNO, DA LEI 16.319 DE 14 DE AGOSTO DE 2017 (D.O.E DE 18/08/2017), DA LEI COMPLEMENTAR Nº 119, DE 28 DE DEZEMBRO DE 2012 (DOE DE 15/01/2013) COM SUAS ALTERAÇÕES, DO DECRETO Nº 31.406, DE 29 DE JANEIRO DE 2014 (DOE 30/01/2014) COM SUAS ALTERAÇÕES, DO DECRETO Nº 31.621, DE 07 DE NOVEMBRO DE 2014 (DOE DE 11/11/2014) E A LEI Nº 9.503/1997, QUE INSTITUIU O CÓDIGO DE TRÂNSITO BRASILEIRO. PARA O FINANCIAMENTO DO TRANSPORTE ESCOLAR NO ANO LETIVO DE 2020, SERÁ TRANSFERIDO DO PROGRAMA NACIONAL DO TRANSPORTE ESCOLAR ¿ PNATE."
11210,USO INTERNO,CONVENIO.DESPESA,49,0,A EXCLUSÃO SOCIAL NO CEARÁ E EM ESPECIAL NA CIDADE DE FORTALEZA ACONTECE DE FORMA RÁPIDA E AVASSALADORA. ESSA REALIDADE RELACIONA-SE DIRETAMENTE COM A QUESTÃO DA DESIGUALDADE SOCIAL.
11211,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUI OBJETO DO PRESENTE CONVÊNIO A EXECUÇÃO DO PROJETO "" NEURODIVERSIDADE "" , CUJO OBJETIVO É O SERVIÇO SOCIOEDUCATIVAS PARA PESSOAS COM DEFICIÊNCIAS ATENDIMENTO INTEGRADO EDUCACIONAL E TERAPÊUTICO PARA PESSOAS COM TRANSTORNOS DO ESPECTO AUTISTA, EXECUTADO CONFORME O PALNO DO TRABALHO DEVIDAMENTE APROVADO E ASSIANDO, QUE PASSA A FAZER PARTE INTEGRANTE DESTE INSTRUMENTO INDEPENDENDO DE TRANSCRIÇÃO- FUNADAÇÃO ESPECIAL PERMANENTE - CASA DA ESPERANÇA."
11212,USO INTERNO,CONVENIO.DESPESA,49,0,"RESTAURAÇÃO DA ESTRADA QUE LIGA A LOCALIDADE DO RIACHO VERDE A BR-230, NO MUNICÍPIO DE VÁRZEA ALEGRE"
11213,USO INTERNO,CONVENIO.DESPESA,49,0,NECESSIDADE DE DOTAR O MUNICIPIO DE UM EQUIPAMENTO ADEQUADO PARA COMERCIALIZAÇÃO DOS PRODUTOS PROPORCIONANDO CONFORTO AOS SEUS USUÁRIOS
11214,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O JOSÉ GILSIMAR DE OLIVEIRA GONÇALVES
11215,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O SR. FRANCISCO CARLOS SERAFIM TORRES
11216,USO INTERNO,CONVENIO.DESPESA,49,0,"O CIRCUITO DAS ÁGUAS JUSTIFICA-SE A INCENTIVAR E DIFUNDIR AS DIVERSAS MODALIDADES NÁUTICAS NORMALMENTE PRATICADAS NO LITIORAL, NO INTERIOR DO ESTADO DO CEARÁ. APROVEITAR O POTENCIAL HÍDRICO DOS NOSSOS AÇUDES E MANANCIAIS, ALÉM DE ESTIMULAR A REDE TURÍSTICA E COMERCIAL DOS MUNICIPIOS SEDE."
11217,USO INTERNO,CONVENIO.DESPESA,49,0,VIABILIZAR CAPACITAÇÃO DE CONSELHEIROS DE SAÚDE.
11218,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE BREJO SANTO."
11219,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2019, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE SABOEIRO"
11220,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO QUE O ESTADO DO CEARÁ PRESTA À CONVENENTE, ATRAVÉS DO FUNDO ESTADUAL DE CULTURA ¿ FEC, PARA A REALIZAÇÃO DO PROJETO: ¿II FESTIVAL DE DANÇA LITORAL OESTE¿."
11221,USO INTERNO,CONVENIO.DESPESA,49,0,"A EXECUÇÃO DA MENCIONADA OBRA TEM A FINALIDADE DE FORMA DEFINITIVA O PROBLEMA DA FALTA D'ÁGUA, PRINCIPALMENTE PARA CONSUMO HUNAMO QUE TANTO AFLINGE A COMUNIDADE DE ALTO SANTA ISABEL, BEM COMO POSSIBILITAR A IMPLANTAÇÃO DE PEQUENOS PROJETOS DE AGRICULTURA DE VAZANTE, COM FORMA DE MELHORAR AS CONDIÇÕES DE VIDA NA COMUNIDADE."
11222,USO INTERNO,CONVENIO.DESPESA,49,0,"MINIMIZAR OS PREJUÍZOS E EVITAR O ÊXODO RURAL,  VIABILIZANDO O TRÁFEGO DE VEÍCULOS DE CARGA OU DE PASSEIO, BEM COMO PARA FACILITAR O ESCOAMENTO DA PRODUÇÃO."
11223,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2021, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE  CROATÁ."
11224,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO DE ESTRADAS DO MUNICIPIO DE MILAGRES -CE
11225,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO ASFÁLTICA NO MUNICÍPIO DE CHOROZINHO - CE.
11226,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2017, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE ARATUBA."
11228,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O SR. JOSÉ WILKER ALVES DA SILVA
11229,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO QUE O ESTADO DO CEARÁ PRESTA AO CONVENENTE, ATRAVÉS DO FUNDO ESTADUAL DE CULTURA ¿ FEC, PARA A EXECUÇÃO DO PROJETO: ¿OCARA: SÃO JOÃO E SANFONA¿, DEVIDAMENTE APROVADO NO X EDITAL CEARÁ JUNINO 2008, PUBLICADO NO D.O.E N° 73, DE 18 DE ABRIL DE 2008."
11230,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2024, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE NOVO ORIENTE"
11231,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO EM PEDRA TOSCA NA LOCALIDADE DE GROTA FUNDA NO MUNICÍPIO DE PIQUET CARNEIRO - CE.
11232,USO INTERNO,TERMO.AJUSTE,53,0,MELHORAR A ASSISTÊNCIA AOS USUÁRIOS DO SUS NO MUNICÍPIO DE ITAPIPOCA.
11233,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O(A) CIRLENE OLIVEIRA DA SILVA
11234,USO INTERNO,TERMO.AJUSTE,53,0,NECESSIDADE DE MELHORAR A INFRAESTRUTURA ASFÁLTICA VIÁRIA DO MUNICÍPIO.
11235,USO INTERNO,CONVENIO.DESPESA,49,0,"PRESENTE CONVÊNIO A CONCESSÃO DE APOIO FINANCEIRO, ATRAVÉS DO FUNDO ESTADUAL DE CULTURA ¿ FEC, PARA EXECUÇÃO DO PROJETO ¿FOR RAINBOW ¿ I FESTIVAL DE FORTALEZA DE CINEMA E DIVERSIDADE SEXUAL¿."
11236,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDIMENTO A CRIANÇAS E ADOLESCENTES COM HIV /AIDS, ATRAVÉS DO PROJETO HIV : AFETO E CUIDADO NA CASA SOL NASCENTE , CREDENCIADO E EXECUTADO CONFORME O PLANO DE TRABALHO DEVIDAMENTE APROVADO PELA ENTIDADE OBRA SOCIAL NOSSA SENHORA DA GLÓRIA - CASA DE APOIO SOL NASCENTE."
11237,USO INTERNO,CONVENIO.DESPESA,49,0,ABRILHANTAR OS EVENTOS OFICIAIS DO GOVERNO DO ESTADO DO CEARÁ
11238,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO ASFÁLTICA EM DIVERSAS RUAS DO MUNICÍPIO DE ICAPUÍ - CE.
11239,USO INTERNO,CONVENIO.DESPESA,49,0,"PROPORCIONAR A 1500 JUDOCAS CEARENCES, DE MAIS DE 28 ACADEMIAS, EXERCEREM A CIDADANIA, ATRAVÉS DA PRÁTICA SAUDÁVEL DO ESPORTE, PROPORCIONANDO A INTEGRAÇÃO DE CRIANÇAS DE 05 A 10 ANOS E JOVENS DE 11 A 19 ANOS"
11240,USO INTERNO,CONVENIO.DESPESA,49,0,"EXECUÇÃO DO PROJETO ¿TECENDO A VIDA¿ DA CATEGORIA ARTES CÊNICAS DEVIDAMENTE APROVADO NO I EDITAL DE INCENTIVO ÀS ARTES PARA PESSOAS COM DEFICIÊNCIA, PUBLICADO NO DIÁRIO OFICIAL DO ESTADO Nº 131, EM 17 DE JULHO DE 2009."
11241,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE PARACURU."
11242,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO QUE O ESTADO DO CEARÁ PRESTA À CONVENENTE, ATRAVÉS DO FUNDO ESTADUAL DE CULTURA ¿ FEC, PARA A REALIZAÇÃO DO PROJETO: ¿NATAL DA PAZ¿"
11243,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2022, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE RUSSAS."
11244,USO INTERNO,TERMO.AJUSTE,53,0,NECESSIDADE DE MELHORAR A MALHA VIÁRIA DO MUNICÍPIO
11245,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""19ª FESTA DO PEÃO DE BOIADEIRO DE PIQUET CARNEIRO""."
11246,USO INTERNO,CONVENIO.DESPESA,49,0,"FORTALECER AS ATIVIDADES PRODUTIVAS DE CRIAÇÃO DE GALINHAS CAIPIRA E SUÍNOS NO CONTEXTO DE PRODUÇÃO AGROECOLÓGICA, PROPORCIONANDO A SUSTENTABILIDADE DAS ATIVIDADES PROPOSTAS, GERANDO OPORTUNIDADES DE TRABALHO E AUMENTO DA RENDA PARA AS FAMÍLIAS BENEFICIADAS INSERINDO JOVENS E MULHERES."
11247,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE SALITRE"
11248,USO INTERNO,CONVENIO.DESPESA,49,0,"DESENVOLVIMENTO DAS AÇÕES DO PROJETO ESTAÇÃO FAMILIA QUE VISA AMPLIAR AS COMPETÊNCIAS FAMILIARES E CONTRIBUIR PARA O FORTALECIMENTO DA AUTONOMIA DE FAMILIAS VULNERÁVEIS, REALIZANDO O ATENDIMENTO A 100 FAMILIAS ATRAVÉS DE GRUPOS DE CONVIVÊNCIA E VISITAS DOMICILIARES.- MUNICIPIO DE OCARA"
11249,USO INTERNO,TERMO.AJUSTE,53,0,"TRANSFERÊNCIA DE RECURSOS FINANCEIROS, VISANDO A REFORMA E AMPLIAÇÃO DO HOSPITAL E MATERNIDADE DR. JOSÉ MARIA FERNANDESLEITÃO."
11250,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO
PROJETO ""II FESTIVAL JUNINO REGIONAL - SÃO JOÃO DE CHOROZINHO...VAI DAS QUERMESSES AOS ARRAIAS, REVIVENDO
MEMÓRIA DA CULTURA POPULAR""."
11251,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""PROJETO PINDORECANA: AGREGANDO VALOR CULTURAL ATRAVÉS DA ECONOMIA CRIATIVA LOCAL""."
11252,USO INTERNO,CONVENIO.DESPESA,49,0,SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA PESSOA IDOSA EM SITUAÇÃO DE VULNERABILIDADE SOCIAL.
11253,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O SR. HUGO APOLINÁRIO TEIXEIRA
11254,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR PROJETOS DE PRÁTICAS AGRÍCOLAS DE CONVIVÊNCIA COM O SEMIÁRIDO, NO MUNICÍPIO DE ARARIPE/CE"
11255,USO INTERNO,TERMO.AJUSTE,53,0,MELHORAR A ASSISTENCIA AOS USUÁRIOS DO SUS NO MUNICÍPIO.
11256,USO INTERNO,CONVENIO.DESPESA,49,0,"NECESSIDADE DE MELHORAR A INFRAESTRUTURA VIÁRIA DO MUNICÍPIO DE ITAITINGA, JÁ QUE A MALHA VIÁRIA DO MUNICÍPIO ENCONTRA-SE EM PRECÁRIAS CONDIÇÕES,MELHORANDO O ACESSO AOS SERVIÇOS PÚBLICOS COM MAIOR AGILIDADE MELHORANDO AS CONDIÇÕES DE VIDA DA POPULAÇÃO BENEFICIADA."
11257,USO INTERNO,TERMO.AJUSTE,53,0,"REALIZAÇÃO DE AÇÕES ESPORTIVAS VOLTADAS PARA A MELHORIA DA QUALIDADE DE VIDA, EM ESPECIAL AÇÕES VOLTADAS PARA A FORMAÇÃO DE CRIANÇAS E ADOLESCENTES."
11258,USO INTERNO,CONVENIO.DESPESA,49,0,"CRIAÇÃO DE GALINHAS CAIPIRA INTEGRADOS COM QUINTAIS AGROECOLÓGICOS SUSTENTADO PELO REUSO DE AGUA DOMÉSTICO, CRIAÇÃO DE SUÍNOS INTEGRADA COM BIODIGESTOR, CRIAÇÃO DE CAPRINOS COM SISTEMA AGROSILVOPASTORIL, NA COMUNIDADE BAIXA DO FRADE LOCALIZADA NO MUNICÍPIO DE IPUEIRAS-CE."
11259,USO INTERNO,TERMO.AJUSTE,53,0,EMBELEZA A CIDADE E TORNAR O MUNICÍPIO AGRADAVEL DE BREJO SANTO-CE.
11260,USO INTERNO,CONVENIO.DESPESA,49,0,REALIZAÇÃO DE PROCEDIMENTOS DE ATENÇÃO BÁSICA PARA OS USUÁRIOS DO SUS.
11261,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""FESTA EM COMEMORAÇÃO AO ANIVERSÁRIO DO MUNICÍPIO DE SÃO BENEDITO""."
11262,USO INTERNO,CONVENIO.DESPESA,49,0,APOIO FINANCEIRO AO EVENTO II CARNAVAL DAS ÁGUAS
11263,USO INTERNO,TERMO.AJUSTE,53,0,"CONSIDERANDO A SITUAÇÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA DO LOCAL E BUSCANDO
MELHORÁ-LA, A POPULAÇÃO SOLICITA QUE SEJAM TOMADAS PROVIDÊNCIAS. EM CONSEQUÊNCIA DA FALTA DE UMA BOA ILUMINAÇÃO, TENDE A AUMENTAR A INSEGURANÇA DOS MORADORES DO LOCAL."
11264,USO INTERNO,CONVENIO.DESPESA,49,0,"REALIZAÇÃO DE JOGOS DA INTEGRAÇÃO DOS SERVIDORES PÚBLICOS ESTADUAIS OBJETIVANDO O CONGRASAMENTO, A VALORIZAÇÃO EO INTERCÂMBIO SÓCIO-CULTURAL E ESPORTIVO DOS FUNCIONÁRIOS PÚBLICOS QUE COMPÔEM A ADMINISTRAÇÃO ESTADUAL DO CEARÁ."
11265,USO INTERNO,CONVENIO.DESPESA,49,0,JUSTIFICA-SE ESSE ATENDIMENTO A CRIANÇAS E ADOLESCENTES 06 A 17 ANOS TENDO EM VISTA A NECESSIDADE DE QUALIDADE E ORIENTAÇÃO VISANDO O DESENVOLVIMENTO INTEGRAL DA MESMA.
11266,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE VARJOTA."
11267,USO INTERNO,TERMO.AJUSTE,53,0,OBJETIVANDO A CONSTRUÇÃO DE UM POSTO DE SAÚDE.
11268,USO INTERNO,CONVENIO.DESPESA,49,0,REALIZAÇÃO DO ANIVERSÁRIO DE 66 ANOS DO MUNICÍPIO DE IRAUÇUBA-CE
11269,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO SIMPLIFICADO DE FOMENTO CULTURAL
¿ TSFC QUE ENTRE SI CELEBRAM O ESTADO DO
CEARÁ, ATRAVÉS DA SECRETARIA DA CULTURA
¿ SECULT, E FRANCISCO EUDES BERNARDO
VIEIRA, PARA OS FINS QUE ABAIXO ESPECIFICA."
11270,USO INTERNO,CONVENIO.DESPESA,49,0,"PREMIAÇÃO DO MUNICÍPIO DE FORTALEZA POR TER ATENDIDO OS CRITÉRIOS PREVIAMENTE ESTABELECIDOS DE CONSERVAÇÃO E USO SUSTENTÁVEL DOS RECURSOS NATURAIS, NOS TERMOS ESTABELECIDOS PELO PROGRAMA SELO MUNICÍPIO VERDE DE CERTIFICAÇÃO AMBIENTAL PÚBLICA,"
11271,USO INTERNO,CONVENIO.DESPESA,49,0,"PROMOVER O ESPORTE DE RENDIMENTO, ESTANDO ASSIM, INSERIDO NAS DIRETRIZES QUE ESTA SECRETARIA BUSCA DESENVOLVER."
11272,USO INTERNO,CONVENIO.DESPESA,49,0,"NECESSIDADE DE MELHORAR A INFRAESTRUTURA VIÁRIA DO MUNICÍPIO DE BREJO SANTO, JÁ QUE A MALHA VIÁRIA DO MUNICÍPIO ENCONTRA-SE EM PRECÁRIAS CONDIÇÕES, MELHORANDO O ACESSO AOS SERVIÇOS PÚBLICOS COM MAIOR AGILIDADE E AS CONDIÇÕES DE VIDA DA POPULAÇÃO BENEFICIADA."
11273,USO INTERNO,CONVENIO.DESPESA,49,0,AEROPORTO INTERNACIONAL DO PÓLO TURÍSITCO DE JERICOACOARA - PISTA DE POUSO
11274,USO INTERNO,CONVENIO.DESPESA,49,0,"MELHORAR QUALIDADE DE VIDA DA POPULAÇÃO AO FACILITAR O ACESSO DAS FAMILIAS AS SUAS RESIDÊNCIAS ASSIM COMO REDUZIR OS EFEITOS DE POÇAS E ALAGAMENTOS NO PERÍODO DE CHUVA, FATO QUE PROVOCA DOENÇAS ENDÊMICAS E EPIDÊMICAS CAUSADAS SOBRETUDO POR INSETOS."
11275,USO INTERNO,CONVENIO.DESPESA,49,0,"EXECUÇÃO DO PROJETO: ¿PROJETO COMUNITÁRIO DE REDIO DIFUSÃO, CULTURA DIGITAL E FORMAÇÃO CULTURAL¿, DEVIDAMENTE APROVADO NO EDITAL PONTOS DE CULTURA DO ESTADO DO CEARÁ 2008."
11276,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE MUCAMBO .RESOLVEM CELEBRAR O PRESENTE TERMO DE RESPONSABILIDADE PARA ATENDER O TRANSPORTE ESCOLAR DOS ALUNOS DO ENSINO FUNDAMENTAL, MÉDIO, EDUCAÇÃO DE JOVENS E ADULTOS, EDUCAÇÃO ESPECIAL, EDUCAÇÃO INDÍGENA, EDUCAÇÃO DO CAMPO (ESCOLAS DE ASSENTAMENTOS), REFERENTE A DIAS LETIVOS DO EXERCÍCIO DE 2020, EM QUE 200 (DUZENTOS) DIAS CORRESPONDEM À OBRIGATORIEDADE DO MÍNIMO DE DIAS DE EFETIVO TRABALHO ESCOLAR, EXPRESSO NO ARTIGO 24, DA LEI Nº 9.394/96-LDB, E 15 (QUINZE) DIAS, QUE CORRESPONDEM AO PERÍODO DE PRORROGAÇÃO DE ESTUDOS (RECUPERAÇÃO FINAL) INCLUINDO ATIVIDADES EXTRACLASSE DEFINIDO PELA ESCOLA, NOS TERMOS DA RESOLUÇÃO DO CONSELHO ESTADUAL DE EDUCAÇÃO Nº 384/2004 REGIDO PELA LEI Nº 9.394/1996, CONTIDOS NO ARTIGO 24, INCISO V, LETRA ¿E¿, NO ARTIGO 12, INCISO V, E NO ARTIGO 13, INCISO IV. LEI ESTADUAL Nº 14.025, DE 17 DE DEZEMBRO DE 2007 (DOE DE 19/12/2007) QUE, INSTITUI O PROGRAMA ESTADUAL DE APOIO AO TRANSPORTE ESCOLAR, QUE TEM O OBJETIVO DE OFERECER AOS MUNICÍPIOS ASSISTÊNCIA FINANCEIRA EM CARÁTER SUPLEMENTAR PARA GARANTIA DA OFERTA DE TRANSPORTE AOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA, COM PRIORIDADE PARA OS RESIDENTES EM ÁREA RURAL, DO DECRETO Nº 29.239, DE 17 DE MARÇO DE 2008 (DOE DE 18/03/2008), QUE REGULAMENTA A MENCIONADA LEI, SEGUNDO O QUAL O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO, DO PONTO DE EMBARQUE À UNIDADE ESCOLAR, E VICE-VERSA, SERÁ EXECUTADO PELO ESTADO DO CEARÁ, PREFERENCIALMENTE, DE FORMA INDIRETA, ATRAVÉS DO MUNICÍPIO DO ALUNO, DA LEI 16.319 DE 14 DE AGOSTO DE 2017 (D.O.E DE 18/08/2017), DA LEI COMPLEMENTAR Nº 119, DE 28 DE DEZEMBRO DE 2012 (DOE DE 15/01/2013) COM SUAS ALTERAÇÕES, DO DECRETO Nº 31.406, DE 29 DE JANEIRO DE 2014 (DOE 30/01/2014) COM SUAS ALTERAÇÕES, DO DECRETO Nº 31.621, DE 07 DE NOVEMBRO DE 2014 (DOE DE 11/11/2014) E A LEI Nº 9.503/1997, QUE INSTITUIU O CÓDIGO DE TRÂNSITO BRASILEIRO. PARA O FINANCIAMENTO DO TRANSPORTE ESCOLAR NO ANO LETIVO DE 2020, SERÁ TRANSFERIDO DO PROGRAMA NACIONAL DO TRANSPORTE ESCOLAR ¿ PNATE."
11277,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO
""44ª VAQUEJADA DE BREJO SANTO""."
11278,USO INTERNO,CONVENIO.DESPESA,49,0,"OBRA IRÁ MELHORAR A INFRAESTRUTURA VIÁRIA, CORRIGINDO PROBLEMAS DE TRÁFEGO, SEGURANÇA E MOBILIDADE,  ALÉM DE FACILITAR O ACESSO AOS SERVIÇOS PÚBLICOS, PROMOVENDO ASSIM MELHORIA DAS CONDIÇÕES DE VIDA DA POPULAÇÃO BENEFICIADA."
11279,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO DE CONVÊNIO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DO TRABALHO E DESENVOLVIMENTO SOCIAL - STDS, E A ASSOCIAÇÃO SHALOM, PARA O FIM NELE INDICADO"
